feat_1	feat_2	Y_1	Y_2	Y_3
0.2502161239060099	0.07541217143343815	1.7772782942140648	-3.3348264381709036	-2.134518560469941
1.4283405749664504	-0.31650385668904635	16.527825350330296	-2.601359361428713	-21.740548968609172
-0.2311539438072021	-0.3086720439564825	0.7590737657198212	-2.5922076909806497	-3.6517114342765487
-1.0227848757418454	-0.32902393580891154	-3.0609690166609553	6.699147166461477	-6.886543773459358
-0.8446891550158422	1.065877555838123	2.532470388658296	0.4280127111650529	2.1912662998843144
0.2213843182101054	-1.4487972951054302	-10.225374743468723	0.5663856831784901	16.535090681418996
0.3428211648298276	-1.2967261335238955	-5.261991066630624	-0.4606357032452002	12.161395331205133
1.4993159580358197	1.227192385686069	29.792715840208942	-25.814842388778757	-14.125390990802696
-0.7713949244596167	-1.3441140180476558	-14.448278256514365	-14.255099768228412	23.704467005253893
0.6374960635899489	-1.142170543179204	-10.500056807555534	0.672933910214613	1.467541977887547
-0.5378918565604264	0.31339971733310934	4.224532214188267	5.239428235254346	-2.042105920291889
1.2009473801841821	0.5388161547204824	18.305526504101422	-8.43635684087913	-5.196888127356534
0.5903852205790532	-0.023754426254431138	2.9711953428527496	-1.5915084620234206	-0.002306684133022374
0.6696462762036335	-0.36495190819811185	1.20980779792548	-4.967247562082361	-3.3409544460524274
0.43170029703208623	-0.5759495766988357	-3.7734494693610645	-5.24451930262588	-0.7251174011092317
-1.1328469998039112	0.5824075938991431	3.9774932169040076	7.17400095082903	-0.7032475238417817
0.4972385198898637	0.7507121306067881	5.441913865488839	-2.8579505368333273	0.2729701848848729
0.3741609966534405	-0.21973437560356746	1.4325772731254856	-4.694990788358524	-2.3917683045288887
-1.1351491609967805	-0.03490962358101868	4.719002932121674	10.33912964067721	-8.548401070437562
0.7860049891104177	1.1898264407592753	14.80988054015499	-11.962483036646862	-6.241412310080392
-1.3717617196129104	-0.4086388373054768	-2.9350568990003096	9.833127647289093	-7.6824061790897815
0.5239174720396496	1.3807575735966595	12.484751540973502	-12.496789959388975	-3.185255739952861
-0.6747514871632312	0.30275489598500416	6.6117089407503675	0.4356223303428033	-2.14402173008173
-0.8820451620512602	1.1309494107769158	0.560865408204962	-0.8744378901923571	-0.9364410449034832
0.9099441707066331	1.0997219107407994	11.117683789146522	-14.043189889556139	-4.046109740151766
0.66539581332025	-0.6975967782307937	-3.3167824807241475	-3.347838946088674	-4.6959964863066475
0.6558139696286851	-0.17488203653962797	4.0813675011986925	-2.956742185435715	-0.4442582825081156
0.9898992290819706	0.8784335438319006	10.718488593039314	-7.3795901136918935	-5.15694284358948
-1.0820455478485402	1.4808743691772728	-5.424715932889141	-11.198084181459711	3.6485812817337497
0.4599798320722235	-1.1039030002723655	-0.410132154075888	-1.4755085122968077	3.3711498682585486
-0.9746047965418196	-1.22972176736429	-13.181546551430039	-12.00268588290554	14.08960998417269
1.4201785702813798	-1.478829386540097	-13.649942895578079	6.502478388351612	-16.6699248967024
-1.1484272882447217	0.10225769217413916	3.506018502576901	9.698205226670725	-7.510774725149844
0.968284294807328	0.21584250514060144	8.61697079739694	-4.612264952034698	-1.2346599901603552
0.8959912841874287	-0.8443227188525991	-5.798410884556079	2.7174485820868055	-5.438058757943576
0.10652101313639628	-1.4118750840908625	-8.158575127624383	-2.7642646002959568	18.429290354766312
-1.0354187679727267	-1.2231710815791343	-11.721949509432829	-9.400215182755296	15.20674153377245
-0.3404717188275703	0.3387861243707646	5.377433229721191	-1.2100144045418082	-0.6739215171997568
0.876155334959912	-1.1700183840633742	-11.411818964983608	3.5423687650093814	-4.035938729871879
1.18781907428668	-0.9001844041793895	-0.587298734383722	0.15421748763312193	-17.195184534333496
0.0012346192495302777	-0.12682644013190236	1.8917995322950527	-2.6492232280341605	0.48205009588307846
0.6995838094766675	-0.49020940455900486	-1.9447351862098419	-4.1792805269813575	-3.2955201902463793
1.2965941133126497	0.024643360794973646	20.931974547734388	-5.586121054458676	-13.666929962443986
0.06926789642925035	-1.34883267340884	-6.276396290523358	-5.618314519261895	14.336676762370468
-1.4189031817433004	-0.38920359829243045	-3.6813963097445805	9.163625482791856	-4.366032187647412
0.28517404155930537	1.1017474927158881	11.392566340404423	-5.780923429210278	1.2329223693688536
-1.4121116779102931	0.27530321931770185	0.052470333860995505	14.853827377903	-0.9003896724253169
-0.9523673314294173	-0.41690474240010267	-0.5537415254309284	4.5862106257300645	-2.9729939525700626
-0.45061483041910355	1.4865677585063883	5.915070316859047	-11.87898056046876	-5.981907204763071
1.3724767179618533	-0.033439927648372336	14.900826191529687	-1.898453757524881	-15.375617473261999
1.2530792627068408	0.05504106372596218	14.843967511841186	-4.552764510369895	-10.617801686101402
-0.2176231561627906	0.9509920180840239	7.665585359120099	-5.03840972777952	-3.296294554873204
1.3829433186782372	-1.1307356153747619	-4.764603387453116	6.9727027299137205	-19.917303435209487
1.2662371414683102	-0.49374110130748594	8.900457300480104	-3.5981524024448017	-18.443279985474152
-0.6322726175593114	-0.165051021035731	-0.4145880359368328	0.11543256389876544	-2.9563498100724104
-0.2956379203105277	0.4219706597276678	4.510243051258555	1.80844551281334	-1.5726606845362872
-1.1006586463045496	-0.36326065835483723	0.43127716530111504	7.198751670171596	-6.659568906914795
1.1260130295603998	0.6378177470375261	16.824838576742454	-8.556411061065424	-4.998508656022979
-0.8527899328901956	1.2741995233712347	3.781876524474476	-5.833642957751812	0.7252956244854917
0.29474334346575204	-1.465523098824513	-9.434073076252602	-1.5604016482561909	16.648045137866525
0.12291681579342306	1.06317181779188	8.17713407220558	-5.820491484821446	-0.0939406221550465
1.0519077511419672	-1.0127863441746638	-3.839040630268893	2.6908373111038477	-8.227340152554078
-0.6112230006165443	-0.8118649056579987	-3.6480493729233707	-1.6556605451419957	5.113942813254123
-0.8003733263950583	0.29616666298844097	5.294437282148397	0.7841426941804137	-7.287498942318043
0.7730269543969808	0.05467870342535952	4.720437349361836	-3.226773852414635	-5.878540979143216
-0.4851342298597001	-0.22596443770080876	4.040039835524338	-3.2077913283763895	-0.38807348327812763
0.2669103414993792	-1.4450633715176617	-9.734341564208643	-1.1558185381166917	17.880310110865548
-0.3711325622515609	1.178841425119896	11.167157309174048	-4.002124629780858	-0.378780821249165
-0.9386073290778142	0.022321115575089978	9.597014388841353	8.726033947466311	-7.925876174342167
-1.2700095576228092	1.2861809400622062	-5.326316538716211	-9.22727958510095	4.261933152930338
0.9678774706886948	-0.8768076243004737	0.12460950571318463	-0.7274632829367065	-9.163888790002387
0.2052009359169391	-0.8106991164196105	-3.0053169863009526	-3.347001006699251	0.13450112373073342
-0.801674022519789	-0.8934181461928682	-4.917604696239875	-6.878516860905798	2.501876059311263
0.32048179987915937	-0.7272978936136915	-2.484517534260357	-4.532139711591617	2.609149864083762
-0.014298325640187848	0.29375996773119306	3.2493882562324767	-1.932757869708964	-2.8975554146953915
-0.24482028799180688	0.5276362199672797	6.845988748326285	0.8601045920285255	-2.832052533627679
-1.1188288236782136	0.3515248407421354	3.3531301462354555	6.08856945452766	-3.2702259892574395
-1.1352242722845935	0.5860790709994026	2.9880911379587753	8.285489989564043	-1.2688685361685135
0.14653969379670873	0.6892949664606394	7.5118500037988944	-0.3396581424269147	-1.0375011542979296
-0.6593861309169643	-0.5715694299979269	-0.04894818347527963	-3.306611598565905	-4.547353993891179
0.039713876677728965	-1.3607063104968264	-8.901628367397192	-4.592772019059422	15.489380653971395
-0.37989765735327685	0.7702102270049993	6.702318052265509	-1.8346559563606586	-2.3033016676141624
-0.005087854970381223	1.0054304002195629	8.635379888577098	-4.86572856614757	-1.7032474641017148
0.8048222000973686	0.06453788100618763	4.814666449526775	-3.2546585849981367	-1.042537949565856
-0.6143354661262911	0.24273883669012575	2.7049261776641433	1.8044374949684099	-2.5796850458971754
0.7826210042896307	-1.2517917357544244	-9.780213027562514	0.9618190892662639	-2.270978389993882
-0.8695047939775967	-0.054789747686868395	0.7428767656307067	5.964664570949979	-5.01925398188782
-0.052331075642156666	0.36469172173735265	3.69378498135656	-2.6452713635630842	-2.183252042736952
-0.04124689527934544	0.9796096426722793	7.344173322918271	-4.53607955179364	-3.064610914587453
-1.2569024559324522	-0.9698116582335613	-11.827598512179902	-2.0066908961453933	4.577690120161524
-0.397759823199898	-1.0885762977397344	-1.939052976766773	-7.446097861452469	8.964682033034322
-1.4795943894048018	-0.4509425684273829	-5.49320686043369	9.365723268874664	-3.8415491287671926
-1.2449739553962793	-0.9739828204141014	-11.761220765229817	-4.3432979175527855	11.357036221385808
1.449929064960715	0.5509856302887801	24.293780319338545	-10.473379227800134	-10.35562620311302
-0.7318660212593705	1.4355158176303924	4.710749787693745	-10.280710166742942	2.0798157846109677
-0.38141499372372856	-0.21113480672235307	-0.2653210076334873	-1.8911035181789329	-2.725088794418737
1.1935583930250475	0.07032931811491872	10.20903681584915	-1.9664956840158596	-10.109684780063251
1.0973730296033857	1.480158426998285	18.26021261101878	-17.79403324766794	-12.885507927120543
1.3052168053090933	1.0939156764831397	22.116717930152838	-18.105011064811897	-9.46076178162065
0.4022841399363317	0.6759752052378176	6.85377301936824	-5.3211226453603855	-1.036630603391115
1.0459920213236034	-1.48827830794776	-16.3248215000159	6.6779896197089235	0.2569831228951166
-1.2746855032538282	1.1293822494816297	-8.361883884302046	-0.3953114458883696	7.549359432214179
-0.7183423450986614	0.5769482001714024	3.3178839949034775	0.7746617048981825	-1.7970679864961998
-0.10467259905746751	1.4236801075972059	11.20702532288198	-10.54593388320257	-4.246977466264104
0.47401673642209374	-1.0890996370864967	-7.507442249162273	-1.1066402729749314	2.568799972412321
0.44263910391530414	-0.3133364399279497	1.1253155225785898	-4.085655474460447	-2.2113528322578864
0.04773257016324517	0.27192957488615255	3.5024547954597516	0.4945406653935933	1.0990755092232734
-1.1135600186070902	-1.262001705395932	-17.023143544112557	-13.4652583401768	14.465283705729313
1.067426463365547	-1.0292603755914973	-2.8074362069033683	-0.6912939793543502	-5.414418722985447
1.3229622875331044	0.029410850450870107	14.399468978956603	-3.430659737076711	-14.164295839426142
0.7724996869549647	-0.04753238729149567	6.349361737974657	-3.6249789603794182	-3.167176106576369
0.5278026298720571	0.3904372655605579	7.353840281093809	-2.4285752399780782	0.5495428109288318
0.9955152484513867	0.9080775397879242	15.851569512665263	-9.949783809048085	-2.078466875144475
1.0667037149509602	1.1722690000543827	20.435016039632732	-11.96202734831027	-3.794731051200286
-1.1791286782703672	0.16274263139141043	0.6317635266176818	15.179598305584275	-5.3532972555156055
0.12154024797293017	0.0970345344101049	2.5261605070726385	-5.429975209403414	2.1480207629226293
-1.2142846409370125	-0.5368931038486072	-6.885043998604731	5.7656828017280946	-1.0463602211121015
0.44861935561204636	-0.6624339847268284	-3.1986937673849316	-0.5975564068511461	0.6273353250686352
0.7020407394231678	-0.33539703359409323	1.9293344868132434	-0.9198938913387957	-4.345179895388591
-0.32413024555401626	0.9868407775327306	7.536474637202465	-4.086539529791357	-4.069272629159702
0.668260446571153	-0.4084762522920822	-2.2790279231899424	-2.8157292016297815	-3.0661573705893885
-0.010559749747197866	-1.0549000038897378	-6.766631393476901	-3.961840644075152	5.904121878751569
-0.9157325723811527	1.0110648167904106	1.3671501439431146	0.07263054872657587	-1.6843819490723
0.08261805670284916	0.3236588414465804	4.925283243115866	-2.836799428342804	1.4061660660312456
-0.25193863814028417	1.1104237416187988	8.879701185075389	-3.572822098602686	-2.98033566264262
1.0084145716818007	0.3035810660727891	9.496094748088712	-5.50192100835812	-5.1335149850392074
-0.07265354911654431	-1.3237750233552	-5.26622311248208	-5.326110762411146	14.977789308040391
0.42935536437388877	1.0732269792468054	12.002316000273241	-9.5023693339893	1.916096467788322
-0.35097409616050834	-0.1097104734465395	3.1852810858930116	-4.739446125781609	-3.563093676742457
-0.3925710418330506	0.4639865717881537	3.5124764102926163	-0.8643161498576435	-4.150689198933859
0.16346850065622887	-0.07102067151154046	-0.9045102032617014	-4.381179325637415	-0.3965542010834887
-0.4490773993730852	0.2133185827419104	5.531817662105149	2.462223832377469	-2.5496430638920096
1.3950845623919461	0.2060636331327037	18.365636344744804	-5.838572955210149	-16.99992590228717
-0.9138104074063387	1.1988832486960974	2.6512837960325353	-2.184887946262828	1.0769063909562544
-0.9337948533366922	1.1102709771815746	-0.18672686805821526	1.4684137559298622	-0.7522724724516267
0.3294640758776679	-0.27276643677859713	-0.3340815421442772	-0.2035440493456777	-3.2173501288880066
0.8271178694439705	-1.048146370028211	-8.675443135988711	0.6907081913778876	-6.7954135554182
-0.8072835378623533	-0.5049466741344554	2.2460952656689157	-0.1960158403707974	-4.415439198254793
-0.039062617790034615	0.09158188664052558	2.6702134381312126	-1.578014456705994	-2.3932017210473813
0.18775952803900076	-1.2463088136829192	-7.1680024398205	-5.675986078921807	11.884145448987535
0.22296124430732633	-0.5647718389549229	0.6657472708703226	-4.595564258975822	0.30750990150292085
-0.5060250952412596	-0.16828643626285533	4.933290843777115	0.7136070102593055	-7.395527287871174
-0.6257571164828294	0.6690134781567867	5.952845436339496	2.2958895909779793	-7.46339584394298
0.6444066751851834	1.2393302219062194	12.320177093328061	-11.509773873333481	-2.914392816604622
-0.8557196699675798	1.1369116358732247	2.3978473273010454	-5.427505190712294	-1.4265068903346365
-0.3557662265937589	0.1555679291778307	2.7522583307723156	0.6271591877910944	-5.717049622661094
-0.774291672853902	0.6777669028937305	4.5128070746667035	4.123954896924476	-0.7753080868846745
-0.2432517489101489	1.4979075310869003	10.596022011233854	-8.958435905523707	-2.7184169570321712
1.1463851015421698	-0.7273199489529157	-1.7106369643041615	-0.8838372562220538	-16.66860084098703
-1.1847518304814462	0.19959074442320857	2.9837297014665567	13.872884080422352	-7.698098545110679
0.24093909104451372	0.3390629144155759	3.0385841771130586	-3.274332822822922	-1.6665766090425527
1.337835569853839	0.328831472407904	18.526035985665228	-4.211496810484503	-12.076267700357866
0.8977471295911488	0.26697352523729845	8.233050873446414	-4.802648659127082	-3.0619887115754305
0.305340738937699	-0.044579568171249306	6.672354421930068	-7.179072313139512	-0.9072908682606401
-0.7588308988660462	0.8828258543175753	5.4889302276688845	2.0876190308267235	-3.10258180844487
1.2064895226019856	1.340470422021518	20.248911077010803	-16.094506500850517	-10.415119436422552
-0.0961441793274711	0.623178000994014	5.978747539329163	-4.7099879707642245	-1.861803079651175
1.3516489502300737	-0.3140504986928949	11.399842201809975	-2.933790648747064	-19.45177303622803
-0.33301727609695586	-0.061028196118800615	2.385131412228794	1.9541854534356837	-5.007031268423882
-0.687478299433226	-0.9897505059612245	-5.867239565170614	-4.929046780198601	6.690761309668013
1.081366577809149	1.129676169641015	16.346206849386547	-8.90159386593809	-6.02326782109065
0.3127585742595482	1.1485151591162803	8.617376409888548	-7.079081220698251	-3.0556303220071124
-1.3080152380004195	1.1654848403678582	-11.049509123917137	-0.8512924600244725	4.356181145929655
1.2580565002636774	-0.1246668141701357	11.070120453505355	-3.778037584664008	-15.125920794825925
0.4876241921750255	-1.096343186497052	-8.381208771360775	-3.435374068068544	1.7088761780237287
-1.1415979367111886	1.019319038803975	-1.1291493654049947	2.071212154621358	2.368792842553024
-1.064299244034896	-1.1471173361178342	-11.88794300040772	-7.485508043587445	11.663749716154108
0.4609936109942181	-0.7379646286876809	-4.407589859398051	1.6546743416437693	0.9334013543234742
0.03910485428968191	0.7551072295515895	6.525611071043347	-2.192253953443212	-1.9495501922894105
-0.6602548655872343	-0.31442454808571707	4.366255540361626	-1.5685208953684722	-6.158246494213237
-0.05341511302891977	-0.05797989892120814	3.0082845466835892	-2.4384860284570027	-0.7744266751550399
-0.8787279709713559	-1.2967942283769225	-14.058585293085489	-9.171801380623386	15.997504060667051
-1.4742726526087366	0.22398459359409828	0.7381252640322107	16.03560969994141	-2.8648294295001007
-0.06578683973765487	0.9947401365851563	8.017651032503842	-2.276819393558389	-2.1726287819737253
-0.24248076317963907	-0.7877940783974998	0.8442839331644387	-4.972532773804458	2.9330397457266617
1.3844725375096658	0.7546361409785769	25.106575827574463	-11.424452041885077	-9.748447267593871
