feat_1	feat_2	feat_3	feat_4	feat_5	feat_6	feat_7	feat_8	feat_9	feat_10	Y_1	Y_2	Y_3
0.2502161239060099	0.06260810866254769	0.015665558274628965	0.07541217143343815	0.005686995600306264	0.0004288686871515045	0.01886934123141042	0.0047214134235833705	0.0014229779957791653	0.00035605203850740526	1.7772782942140648	-3.3348264381709036	-2.134518560469941
1.4283405749664504	2.04015679809549	2.914038734013425	-0.31650385668904635	0.10017469129904039	-0.03170567613878094	-0.4520753006423315	-0.6457174948475987	0.14308357616715803	0.2043720774508544	16.527825350330296	-2.601359361428713	-21.740548968609172
-0.2311539438072021	0.05343214573762315	-0.012351051213332775	-0.3086720439564825	0.09527843072027267	-0.02940978795539268	0.07135076030357097	-0.01649300963781279	-0.02202398502075231	0.00509093099589764	0.7590737657198212	-2.5922076909806497	-3.6517114342765487
-1.0227848757418454	1.046088902046262	-1.0699239076943097	-0.32902393580891154	0.10825675033518674	-0.03561906207316584	0.3365207053024105	-0.34418828775728405	-0.11072336693978994	0.1132461850972318	-3.0609690166609553	6.699147166461477	-6.886543773459358
-0.8446891550158422	0.7134997686013774	-0.6026855166438965	1.065877555838123	1.136094964039451	1.2109381234703704	-0.9003352119912553	0.7605033894479025	-0.9596470951922376	0.8106034939513386	2.532470388658296	0.4280127111650529	2.1912662998843144
0.2213843182101054	0.049011016349353204	0.01085027043928589	-1.4487972951054302	2.099013602304811	-3.0410452294087156	-0.32074100140156053	-0.07100702791731094	0.46468869525998796	0.10287478998007586	-10.225374743468723	0.5663856831784901	16.535090681418996
0.3428211648298276	0.11752635105527982	0.04029052056697027	-1.2967261335238955	1.6814986653638317	-2.1804432628628323	-0.44454516355994045	-0.152399490791085	0.5764533311198293	0.1976204024445342	-5.261991066630624	-0.4606357032452002	12.161395331205133
1.4993159580358197	2.247948342020868	3.3703848220320505	1.227192385686069	1.5060011514858653	1.848153145937906	1.8399491274391717	2.7586650887436326	2.257971559243078	3.3854127915641694	29.792715840208942	-25.814842388778757	-14.125390990802696
-0.7713949244596167	0.5950501294820577	-0.459018649681497	-1.3441140180476558	1.806642493512214	-2.428333501130338	1.0368427314169832	-0.7998152204779064	-1.393634849808388	1.0750428496922306	-14.448278256514365	-14.255099768228412	23.704467005253893
0.6374960635899489	0.4064012310926802	0.2590791850596928	-1.142170543179204	1.304553549706278	-1.490022636474378	-0.7281292252251363	-0.46417951486582376	0.831647752680047	0.5301721686269574	-10.500056807555534	0.672933910214613	1.467541977887547
-0.5378918565604264	0.2893276493540223	-0.1556269864652991	0.31339971733310934	0.09821938282447283	0.03078192681382224	-0.16857515580181903	0.09067520352420355	-0.05283140617767495	0.028417583153607553	4.224532214188267	5.239428235254346	-2.042105920291889
1.2009473801841821	1.4422746099712505	1.7320959143511363	0.5388161547204824	0.2903228485877668	0.15643064090355735	0.6470898494124783	0.7771208593956926	0.3486624644190875	0.4187252732126638	18.305526504101422	-8.43635684087913	-5.196888127356534
0.5903852205790532	0.3485547086781773	0.2057815485668333	-0.023754426254431138	0.0005642727666772074	-1.3403975823417549e-05	-0.01402426218395118	-0.008279717122930491	0.0003331383018214757	0.00019667992980420312	2.9711953428527496	-1.5915084620234206	-0.002306684133022374
0.6696462762036335	0.448426135233393	0.3002868916114286	-0.36495190819811185	0.13318989529744307	-0.04860790644150857	-0.2443886863182759	-0.16365397373933133	0.08919011741388459	0.05972583000037266	1.20980779792548	-4.967247562082361	-3.3409544460524274
0.43170029703208623	0.18636514645759147	0.0804538890821705	-0.5759495766988357	0.33171791489956803	-0.19105279266982664	-0.2486376033363917	-0.10733692721366633	0.14320272239300783	0.06182065779286486	-3.7734494693610645	-5.24451930262588	-0.7251174011092317
-1.1328469998039112	1.283342324964723	-1.4538305025576623	0.5824075938991431	0.3391986054313892	0.1975518436432402	-0.659778695411659	0.7474283156316365	-0.3842601225006199	0.4353079269191107	3.9774932169040076	7.17400095082903	-0.7032475238417817
0.4972385198898637	0.24724614566226236	0.12294030751757697	0.7507121306067881	0.5635687030401832	0.42307786180260026	0.37328298868628534	0.18561068079443324	0.2802280677559508	0.13934018964256542	5.441913865488839	-2.8579505368333273	0.2729701848848729
0.3741609966534405	0.1399964514166959	0.052381211790015904	-0.21973437560356746	0.04828319582188966	-0.010609477886067701	-0.08221603297485224	-0.03076203283876284	0.01806568867033147	0.00675947607812199	1.4325772731254856	-4.694990788358524	-2.3917683045288887
-1.1351491609967805	1.2885636177116948	-1.4627119095364065	-0.03490962358101868	0.0012186818185684154	-4.254372355125468e-05	0.039627629918706775	-0.04498327085451092	-0.0013833856438699675	0.0015703490529739848	4.719002932121674	10.33912964067721	-8.548401070437562
0.7860049891104177	0.6178038429064678	0.4855969028160725	1.1898264407592753	1.4156869591298853	1.6844217758108333	0.9352095186122813	0.7350793474928051	1.1127370128946459	0.8746168437030148	14.80988054015499	-11.962483036646862	-6.241412310080392
-1.3717617196129104	1.881730215395369	-2.5812854761183237	-0.4086388373054768	0.16698569935437194	-0.06823684203081246	0.5605551141627811	-0.7689480473417479	-0.22906459009711772	0.31422203601404863	-2.9350568990003096	9.833127647289093	-7.6824061790897815
0.5239174720396496	0.274489517508417	0.14380985411439295	1.3807575735966595	1.9064914770445347	2.6324025459267233	0.7234030174583622	0.37900348017263963	0.9988441951183102	0.5233119256678636	12.484751540973502	-12.496789959388975	-3.185255739952861
-0.6747514871632312	0.4552895694289921	-0.30720731406211965	0.30275489598500416	0.09166052704289068	0.02775067333080103	-0.20428431631183092	0.13784114623553184	-0.06184807693635606	0.04173208189099219	6.6117089407503675	0.4356223303428033	-2.14402173008173
-0.8820451620512602	0.7780036678980338	-0.686234371327596	1.1309494107769158	1.279046569736653	1.446536964399903	-0.9975484563005019	0.8798827897915605	-1.1281768388744746	0.9951029226675143	0.560865408204962	-0.8744378901923571	-0.9364410449034832
0.9099441707066331	0.8279983938029823	0.753432311795479	1.0997219107407994	1.2093882809633947	1.3299907911685953	1.0006855420769507	0.9105679757233286	1.1004758163835568	1.0013715541218406	11.117683789146522	-14.043189889556139	-4.046109740151766
0.66539581332025	0.442751588384117	0.29460505325168207	-0.6975967782307937	0.48664126499798316	-0.339479378616751	-0.46417797562046503	-0.3088620816133265	0.3238090603185283	0.21546119305111303	-3.3167824807241475	-3.347838946088674	-4.6959964863066475
0.6558139696286851	0.4300919627601339	0.28206031740311605	-0.17488203653962797	0.030583726704247773	-0.005348544411010255	-0.11469008259980218	-0.07521535834681804	0.020057235215951555	0.013153815046749446	4.0813675011986925	-2.956742185435715	-0.4442582825081156
0.9898992290819706	0.9799004837370797	0.9700027334283853	0.8784335438319006	0.7716454909290718	0.6778392831787312	0.8695606878389419	0.8607774545317567	0.7638512765952669	0.7561357898349338	10.718488593039314	-7.3795901136918935	-5.15694284358948
-1.0820455478485402	1.1708225676188475	-1.2668833466125704	1.4808743691772728	2.1929888972861855	3.247541049881443	-1.6023735180912835	1.7338411312410755	-2.372913872789797	2.567600891480237	-5.424715932889141	-11.198084181459711	3.6485812817337497
0.4599798320722235	0.21158144591319092	0.09732319796074779	-1.1039030002723655	1.2186018340103302	-1.3452182207014107	-0.5077731166893064	-0.2335653929455367	0.5605322669709752	0.2578335380323719	-0.410132154075888	-1.4755085122968077	3.3711498682585486
-0.9746047965418196	0.9498545094423216	-0.9257327609193639	-1.22972176736429	1.5122156251295529	-1.8596044711702082	1.1984927328851207	-1.1680567660903525	-1.4738126016567485	1.4363848307784453	-13.181546551430039	-12.00268588290554	14.08960998417269
1.4201785702813798	2.016907171486464	2.8643683431919085	-1.478829386540097	2.1869363544945597	-3.2341057475194255	-2.100201803866605	-2.9826615951176496	3.1058401452224564	4.410847616964541	-13.649942895578079	6.502478388351612	-16.6699248967024
-1.1484272882447217	1.3188852363851251	-1.514643795527768	0.10225769217413916	0.010456635608781	0.0010692714252598697	-0.11743552412571014	0.13486616051528688	-0.012008685676355558	0.013791102326680247	3.506018502576901	9.698205226670725	-7.510774725149844
0.968284294807328	0.9375744755705245	0.9078386399071557	0.21584250514060144	0.04658798702537056	0.010055667829013818	0.20899690787951433	0.20236842356302764	0.04511041616335388	0.043679707503198203	8.61697079739694	-4.612264952034698	-1.2346599901603552
