feature0	feature1	feature2	feature3	feature4	feature5	feature6	feature7	feature8	feature9	label
1.2387747795341155	0.8532792724354403	0.9208885971782398	0.8852080287283639	1.2931536201834728	0.6800752650519792	-1.0574293485644173	-0.26495456183342503	-0.1425983708116787	0.7293802323121374	0
0.8107374999304016	-0.48837449339386807	0.08544507678452928	-0.8170507167512292	-0.23415730305312138	-0.11756083050199417	1.4455343945677555	-0.42230833193265305	-0.20126227811901265	0.9136471864709176	1
0.9863990786570785	-1.6015340881906133	1.3172211565302006	-0.4550166994104554	-0.7610576216865333	0.36139299570357897	1.1330782097267438	0.6081284076192902	1.0213199278945473	0.2731111116350232	1
0.7667956081411087	0.6971977437189139	1.1101924271547308	0.476705829773315	-0.4114666983081312	0.5781142263050549	-0.842242367277659	1.1375406697564514	0.48624349001554473	-0.8924375972336662	1
1.9472123799878205	0.4317511102201878	0.339818838080935	0.3685024052382709	0.5173797663379858	1.5872095354448856	0.8478770363191163	0.11622342489379728	0.5263241703239072	0.6235303873113553	1
-0.4663416326788221	0.15268330502522887	0.6448646183493663	-0.3473996662969562	-0.9628894345477271	2.765775611227319	-0.6754302647379272	0.6022787445416827	0.6258328605881108	1.6373796134393142	1
-0.02821925898968214	0.3616909142106427	-0.3182413698062594	0.35220852418335014	-0.6489926311479882	0.7310830406906368	1.1269023278961057	1.2378420144756972	-0.7634751037803632	1.0794651489601912	1
2.480222369000838	-0.6878806747259563	-0.0224376171213978	-0.3938927501541323	0.7390020252968361	-0.15662496186313646	0.7915627930997923	0.35839360565037387	0.9068230790835968	0.738851573677793	0
-0.5890086696590127	1.2953930502957092	1.2123486194151596	0.8736813014537163	0.5854794428202287	1.4072427709372295	-0.6748528070139471	1.5571453985711936	0.7644381965176387	0.157478198315818	1
0.7567614270634611	0.3587259111979419	0.9757148367684518	-0.6893030614961768	-0.02217993792818035	1.1031522415953412	0.35275306958612695	0.5835483678355886	2.1408110576881505	0.9385105811633611	1
0.1727140151865762	-0.09544112399424132	-0.4394131267469399	1.7092446703999995	-0.47964205754560096	0.3599286945189309	0.8076750149060716	-0.042367090589543466	1.489373162355185	1.147039974711891	1
0.5171352040148676	0.40415843050013844	0.5943476903761971	1.3330609343085678	1.1973623882957092	0.6604035124616218	0.46724209640118225	0.6380285971515572	0.5113793692752115	0.30652794386029303	0
0.4472896592230067	0.43537462008496114	1.3207862482987034	-0.154335381140643	0.08223562601529413	0.6161927443078332	0.8424812904694444	1.2694463979677582	0.423102947981348	-0.267343415822338	1
0.4664260072449795	0.9303657287772775	-1.1956630148973724	0.6167487380432153	0.8861192388852012	0.330522954404712	0.33586116568432633	1.3822902255205212	0.7234682469385695	1.0028466519916044	1
1.0953433913351378	2.125983855210576	1.0258657346852222	0.14475311219791603	-0.27271498427423857	0.8849380882163618	-0.4315459753661582	0.422132946533292	0.6187126053642615	1.4827154644040346	0
1.4047855484191896	0.20366837847377522	0.13550802704988107	0.7428929078067447	1.2770890979630438	0.5885862921191074	-0.15800953478386626	0.8403795951668003	0.15087146371147594	1.7735919120132695	1
